chr	start	end	names	pval	qval	genes
chr19	46456211	46456211	cg21632975	0.0032552024285575	0.307093334111105	NOVA2
chr19	56988806	56988806	cg26612735	0.0032605654282027	0.307217638621635	ZNF667,ZNF667-AS1
chr19	9892742	9892742	cg19669207	0.0032766159113139	0.307906194787117	ZNF846
chr19	1228889	1228889	cg12172753	0.0033446022356566	0.310927414646051	C19orf26
chr19	50885957	50885957	cg19438699	0.0033538528244016	0.311289803229887	NR1H2
chr19	11472110	11472110	cg18365406	0.0033944069045632	0.312821207294451	DKFZP761J1410
chr19	56988778	56988778	cg24464397	0.0034047222120979	0.31316386241785	ZNF667,ZNF667-AS1
chr19	50013053	50013053	cg27652249	0.0034403084940811	0.314573584493713	FCGRT
chr19	19648335	19648335	cg26732615	0.0034566332891421	0.315134953321381	YJEFN3
chr19	308809	308809	cg23023126	0.0034593457898978	0.315276153454703	MIER2
chr19	20162906	20162906	cg22582862	0.0034802991200697	0.316153914433358	
chr19	49828833	49828833	cg10186564	0.0034982993042498	0.317030623018919	
chr19	9609406	9609406	cg19544372	0.0035100693306431	0.317648296104335	CTC-543D15.3
chr19	57276795	57276795	cg06585566	0.0035129261240184	0.317735724114959	AC006115.3
chr19	19656779	19656779	cg17165990	0.0035206268868948	0.318087839607707	CILP2
chr19	4548354	4548354	cg12068366	0.0035397092798014	0.318708891992336	SEMA6B
chr19	44279027	44279027	cg10767665	0.003554286248314	0.319106513478557	KCNN4
chr19	30299178	30299178	cg02840044	0.0035936766508653	0.320751620094511	
chr19	53971035	53971035	cg12142445	0.003623620391085	0.321858400912519	ZNF813
chr19	57630743	57630743	cg01043383	0.0036304957133076	0.322054952937468	USP29
chr19	52222446	52222446	cg01024444	0.0036771688057166	0.323599036998435	HAS1
chr19	2774333	2774333	cg07586345	0.0036755493628003	0.323599036998435	SGTA
chr19	38183263	38183263	cg14587524	0.0036828442967081	0.323641117285087	CTD-2528L19.4
chr19	52490058	52490058	cg02573825	0.0037170530535783	0.324940024051358	ZNF350
chr19	13915817	13915817	cg25751484	0.0037224345671244	0.324989571100339	ZSWIM4
chr19	3687752	3687752	cg21865657	0.0037328380934828	0.325163283577179	PIP5K1C
chr19	7224713	7224713	cg00428638	0.0037570094391547	0.326332868638237	INSR
chr19	21666099	21666099	cg27663389	0.0037687681506228	0.326929483391319	CTD-2561J22.3
chr19	2295457	2295457	cg21516724	0.0038400633467402	0.329932572160836	LINGO3
chr19	12476363	12476363	cg11755203	0.0038907966977844	0.33155874738498	ZNF442
chr19	4555838	4555838	cg02777191	0.0039820103695349	0.335430869258839	SEMA6B
chr19	53636077	53636077	cg10332700	0.0040002359492814	0.336021492529749	ZNF347,ZNF415
chr19	45422541	45422541	cg24795932	0.0040018820592511	0.336021492529749	APOC1
chr19	1158139	1158139	cg09174123	0.004021053723008	0.336672232114602	SBNO2
chr19	55549802	55549802	cg25818583	0.0040367686131361	0.337288612065416	CTC-550B14.6,CTC-550B14.7
chr19	59074266	59074266	cg19363466	0.0040577762256832	0.338190525223269	AC016629.8,MZF1
chr19	33729864	33729864	cg26309964	0.0040686253751491	0.33856071342728	
chr19	58545182	58545182	cg25537993	0.0040814856108096	0.338695175270233	
chr19	55360503	55360503	cg05720980	0.0040911667433804	0.338761289353088	KIR3DL1
chr19	34263414	34263414	cg18522808	0.0041063550765052	0.339329983849397	CHST8
chr19	2819858	2819858	cg08531998	0.0041183142560458	0.339626946214119	
chr19	44905788	44905788	cg06433694	0.0041326967928061	0.340266849063046	CTC-512J12.4
chr19	58459140	58459140	cg16246961	0.0041849932694099	0.342007089709785	
chr19	46032854	46032854	cg19636302	0.0041856776285399	0.342007089709785	OPA3
chr19	55343494	55343494	cg27162757	0.0042149899358353	0.343119567594862	KIR3DL1
chr19	56671146	56671146	cg27154394	0.0042164018676017	0.343167624098396	ZNF444
chr19	2903567	2903567	cg11966063	0.0042303100508731	0.343914635237895	ZNF57
chr19	49843566	49843566	cg17393635	0.004239840687706	0.344202256132245	CD37,CTC-301O7.4
chr19	37096149	37096149	cg25397945	0.0042433381723249	0.344353446897976	ZNF382,ZNF529
chr19	17758229	17758229	cg10249507	0.0042500094495948	0.34459355468755	UNC13A
chr19	8669960	8669960	cg21798669	0.0042619780455536	0.345218972415628	ADAMTS10
chr19	17613064	17613064	cg08220872	0.0042962944870939	0.346429798345719	CTD-3131K8.2,SLC27A1
chr19	643555	643555	cg12062672	0.0043002987021296	0.346585405498585	FGF22
chr19	52873173	52873173	cg03005603	0.0043269896495891	0.347763580097736	ZNF880
chr19	18313389	18313389	cg22617898	0.0043437583935334	0.348298644947402	RAB3A
chr19	55458730	55458730	cg14876043	0.004355700376818	0.348882715511517	NLRP7
chr19	2861955	2861955	cg04691252	0.0043761838621342	0.34958138792466	
chr19	42599490	42599490	cg04406114	0.0044145307878743	0.351105133486493	POU2F2
chr19	52954463	52954463	cg00714115	0.0044266575628628	0.351711751809397	ZNF534
chr19	58609618	58609618	cg22721334	0.0044345782943511	0.351974480576275	ZSCAN18
chr19	640910	640910	cg03415901	0.0044449214814412	0.352343299103836	FGF22
chr19	45146290	45146290	cg21521892	0.0044521737781877	0.352617218286369	CTB-171A8.1
chr19	23253834	23253834	cg06496344	0.0044555055251267	0.352764048198961	CTD-2291D10.3
chr19	2859153	2859153	cg12277416	0.0044975849548881	0.353769316517622	ZNF555
chr19	54485460	54485460	cg01666793	0.0045238368420746	0.354437662343601	CACNG8
chr19	58609770	58609770	cg23229395	0.0045397825825834	0.354904767415483	ZSCAN18
chr19	42888980	42888980	cg10343758	0.0045452934627651	0.355093984958752	
chr19	48640720	48640720	cg21573745	0.004546477400136	0.355151603633008	LIG1
chr19	58907398	58907398	cg14248031	0.0045524736869088	0.355322634189275	
chr19	50864954	50864954	cg00342590	0.0046566993756723	0.35890546825069	NAPSA,NR1H2
chr19	21262036	21262036	cg07648504	0.0046783417483795	0.359437603210782	
chr19	51022184	51022184	cg21055576	0.0046864824981926	0.359732208990647	LRRC4B
chr19	13915659	13915659	cg13926358	0.0046894809666595	0.359880598194782	ZSWIM4
chr19	55857602	55857602	cg18706434	0.0046938914782419	0.359959019219549	SUV420H2
chr19	57631479	57631479	cg16889990	0.0047111389952431	0.360352134437123	USP29
chr19	57613304	57613304	cg19062729	0.0047143924784391	0.360430789073146	
chr19	22034524	22034524	cg03803071	0.0047164791491469	0.36048033307707	ZNF43
chr19	10624868	10624868	cg08814849	0.0048395391566178	0.364740929576765	S1PR5
chr19	8670087	8670087	cg11745755	0.0048943190673677	0.366327163901465	ADAMTS10
chr19	44278275	44278275	cg03731131	0.0049038049303211	0.366621854011927	KCNN4
chr19	36643071	36643071	cg09307985	0.004924660417255	0.367273967730381	COX7A1
chr19	37019372	37019372	cg19990402	0.00504966579924	0.37169437989024	AC092295.4,ZNF260
chr19	1467030	1467030	cg05457563	0.0050716440235507	0.372327933432614	APC2,C19orf25
chr19	2486432	2486432	cg01418951	0.0051001145048321	0.373008497142327	
chr19	34113010	34113010	cg16190732	0.0051098969420511	0.373373026642729	CHST8
chr19	2389655	2389655	cg14205362	0.0051134154241583	0.373556125626661	
chr19	58514023	58514023	cg08397818	0.0051854963469397	0.376171547183524	CTD-2368P22.1,ZNF606
chr19	51165633	51165633	cg27277859	0.0052426293336931	0.377580501509144	SHANK1,SYT3
chr19	56151356	56151356	cg06564837	0.0052520914779755	0.377838500372229	ZNF580,ZNF581
chr19	39799037	39799037	cg26910511	0.0052611625876083	0.377925598061538	LRFN1
chr19	3578064	3578064	cg26264697	0.0053420407953014	0.380599484006897	HMG20B
chr19	57149436	57149436	cg07962143	0.0053459773827941	0.380689416559855	
chr19	58908421	58908421	cg25985734	0.0053673959641225	0.381403796880987	
chr19	17283610	17283610	cg18469550	0.0053700651559419	0.381557696995074	MYO9B
chr19	50040397	50040397	cg22868624	0.0053715929992444	0.381557696995074	RCN3
chr19	19383839	19383839	cg08509172	0.0053793946619228	0.381732363027352	AC138430.4,TM6SF2
chr19	21948867	21948867	cg01619045	0.0054361189669796	0.383676279648668	ZNF100
chr19	57956916	57956916	cg04750580	0.0054766685963157	0.384961642287456	AC004076.9
chr19	41948282	41948282	cg21619881	0.0054941394133538	0.385482351837074	
chr19	52729437	52729437	cg11632529	0.0054986207588439	0.385520352048102	CTD-2525I3.3,PPP2R1A
chr19	6753526	6753526	cg14530382	0.0055525372346357	0.38724870767097	SH2D3A
chr19	5455844	5455844	cg22694548	0.0055560474853632	0.387291508002177	ZNRF4
chr19	38147135	38147135	cg26851796	0.0055580313683655	0.387306881574655	ZFP30
chr19	56914765	56914765	cg08342619	0.005601313756187	0.388321144237402	ZNF583
chr19	17324657	17324657	cg02152265	0.0056069979432607	0.388483063768224	MYO9B
chr19	41019286	41019286	cg05609536	0.0056141447739405	0.388752534514741	SPTBN4
chr19	2295092	2295092	cg08461451	0.0056240505747953	0.388954849314439	LINGO3
chr19	30020729	30020729	cg10743390	0.0056235912675803	0.388954849314439	VSTM2B
chr19	7194997	7194997	cg00441765	0.0056561111369714	0.389945381277244	INSR
chr19	47569185	47569185	cg18657341	0.0056595486009933	0.390021428230178	ZC3H4
chr19	53496695	53496695	cg02440177	0.0056666944432585	0.390103092088414	ZNF702P
chr19	8670587	8670587	cg25691026	0.0056854597883976	0.390821341652538	ADAMTS10
chr19	23253317	23253317	cg27105390	0.0057361442087052	0.392097678766299	CTD-2291D10.3
chr19	59074994	59074994	cg11446693	0.0057569787486188	0.392782617212407	AC016629.8,MZF1
chr19	4947183	4947183	cg11716884	0.0057637815606254	0.393054143463342	UHRF1
chr19	41643199	41643199	cg06859321	0.0057690653469142	0.393221866441999	CYP2T3P
chr19	41129962	41129962	cg01564640	0.0057941594377491	0.394031773306742	LTBP4
chr19	16765693	16765693	cg25903122	0.0057985191260796	0.39407192616577	CTC-429P9.4,SMIM7
chr19	37019255	37019255	cg23949233	0.0058030345732612	0.394166393339403	AC092295.4,ZNF260
chr19	44278629	44278629	cg22904711	0.0058218702460005	0.394496760794171	KCNN4
chr19	17933782	17933782	cg25467233	0.0058337203226167	0.394842683917609	
chr19	49841517	49841517	cg26289436	0.0058502183702459	0.395174280005321	CD37,CTC-301O7.4
chr19	751242	751242	cg04245402	0.0058776439822005	0.395898111706771	MISP
chr19	12914995	12914995	cg09429435	0.0058982490650623	0.396515373312268	HOOK2
chr19	56904945	56904945	cg02763101	0.0059036838562707	0.396720471763211	
chr19	55549826	55549826	cg05215830	0.0059414803439581	0.397904280631932	CTC-550B14.6,CTC-550B14.7
chr19	55315083	55315083	cg19725935	0.0059505354436995	0.398119701725536	KIR2DL4,KIR3DL1
chr19	46033285	46033285	cg15147841	0.0059598371490497	0.398467475793664	OPA3
chr19	58966933	58966933	cg16325191	0.0059630706087194	0.398481694277706	ZNF324B
chr19	3676241	3676241	cg16248034	0.0059944754011864	0.399396147215721	PIP5K1C
chr19	17491382	17491382	cg11628021	0.0060185575971882	0.40036204285663	
chr19	38747202	38747202	cg13564825	0.0061484776413936	0.404550069839723	PPP1R14A,SPINT2
chr19	51171248	51171248	cg04005969	0.0061581994730242	0.404628159953049	SHANK1,SYT3
chr19	44286076	44286076	cg04833845	0.0062243776158893	0.406511080173244	
chr19	55598874	55598874	cg00407245	0.0062431828882721	0.407070922737076	EPS8L1
chr19	15121509	15121509	cg09470638	0.0062525573594515	0.407222848697409	SLC1A6
chr19	51125593	51125593	cg25307796	0.0062592077623558	0.407445676642386	SYT3
chr19	57349204	57349204	cg15473155	0.0062871071600771	0.408182626621767	PEG3,ZIM2
chr19	21240979	21240979	cg13646565	0.0063131720000945	0.408953144107239	ZNF430
chr19	6712321	6712321	cg10628785	0.0063169092681665	0.409068353719798	C3
chr19	19735041	19735041	cg21661392	0.0063294292833599	0.409432884071273	LPAR2
chr19	4652105	4652105	cg22754389	0.0063337237100242	0.409471206291849	C19orf10,TNFAIP8L1
chr19	56089407	56089407	cg19675935	0.0063488346875849	0.409688235883756	ZNF579
chr19	51170357	51170357	cg13740815	0.0064674568001092	0.412807545105332	SHANK1,SYT3
chr19	2622858	2622858	cg21462934	0.0064708237955975	0.412846962665952	GNG7
chr19	7626176	7626176	cg22832279	0.0064999559794643	0.413692142314266	PNPLA6
chr19	50931515	50931515	cg15690347	0.006517969295062	0.414158521479662	CTD-2545M3.6,SPIB
chr19	719622	719622	cg01729837	0.0065347081795674	0.414587832900448	PALM
chr19	51165208	51165208	cg03357547	0.0065461938618732	0.414910481879248	SHANK1,SYT3
chr19	58716005	58716005	cg26698460	0.0065629307027339	0.415471542000262	ZNF274
chr19	35637957	35637957	cg11731805	0.0065660474092904	0.415538279430955	CTD-2527I21.4,FXYD7
chr19	5507337	5507337	cg08862830	0.0066015508124389	0.416680310418615	
chr19	55661331	55661331	cg00844197	0.0066236568200042	0.41763390254286	
chr19	8601187	8601187	cg23446438	0.0066568165222502	0.418342384359792	MYO1F
chr19	48614178	48614178	cg27270541	0.006656496885796	0.418342384359792	
chr19	45150513	45150513	cg07455685	0.00668783690129	0.419306894594586	CTB-171A8.1,PVR
chr19	49843161	49843161	cg07542476	0.006722016154507	0.420014026308983	CD37,CTC-301O7.4
chr19	57352021	57352021	cg12205903	0.0067124040398492	0.420014026308983	PEG3,ZIM2
chr19	55098069	55098069	cg14575739	0.0067220261982938	0.420014026308983	LILRA2,LILRB1
chr19	4332056	4332056	cg15747839	0.0067226216871508	0.420014026308983	STAP2
chr19	49238429	49238429	cg26370886	0.0067342962911154	0.420456210573294	RASIP1
chr19	42599852	42599852	cg26005361	0.0067354080699143	0.420459182558411	POU2F2
chr19	1467925	1467925	cg10094078	0.0067621551715503	0.421027697270532	APC2,C19orf25
chr19	19625265	19625265	cg25352836	0.0068710136526153	0.42322563410736	TSSK6
chr19	19652067	19652067	cg27275352	0.0068785442467783	0.42344561692028	CILP2
chr19	619447	619447	cg06169597	0.006894391468144	0.423978759695625	POLRMT
chr19	58455407	58455407	cg14599315	0.0069074708223691	0.424320127235156	ZNF256
chr19	45150552	45150552	cg01865721	0.0069478932346776	0.42542617921466	CTB-171A8.1,PVR
chr19	55526208	55526208	cg27154418	0.0069871040210326	0.426638771615096	CTC-550B14.7,GP6
chr19	34988813	34988813	cg02928052	0.0069989262525442	0.426954945179855	WTIP
chr19	38747175	38747175	cg20232102	0.0070765312530216	0.429190364168181	PPP1R14A,SPINT2
chr19	4652451	4652451	cg03032253	0.0070961651934306	0.42986266406866	C19orf10,TNFAIP8L1
chr19	52785044	52785044	cg07472764	0.0071000260257252	0.429951224444666	ZNF766
chr19	18539757	18539757	cg10790698	0.0071238194085423	0.430549378859182	SSBP4
chr19	55544509	55544509	cg19479330	0.0071384772733109	0.431011200426019	CTC-550B14.6,CTC-550B14.7,GP6
chr19	34112111	34112111	cg03125498	0.0071526436015001	0.43157331137303	
chr19	11156112	11156112	cg22242279	0.0072338345385736	0.433995783814018	SMARCA4
chr19	52643038	52643038	cg00231521	0.0072403603534579	0.43431575444923	CTC-471J1.8,ZNF616
chr19	48694091	48694091	cg17152266	0.0072549639443646	0.434600398698041	C19orf68,CARD8,ZNF114
chr19	42785225	42785225	cg11872300	0.0072596079451353	0.43465445726903	CIC
chr19	2428515	2428515	cg03870261	0.0072698529030535	0.434813925612905	LMNB2
chr19	14273713	14273713	cg01574234	0.0072782674408863	0.435036876442689	CTB-55O6.12,LPHN1
chr19	4556000	4556000	cg06915470	0.0073111483320414	0.435993856194402	SEMA6B
chr19	2730590	2730590	cg00510948	0.0073919125020648	0.43779385169324	AC006538.4
chr19	44285941	44285941	cg26890181	0.0073962173466829	0.437949680217252	
chr19	15087061	15087061	cg01873119	0.0074292924093819	0.43863191458944	SLC1A6
chr19	54291195	54291195	cg10200169	0.007442181388247	0.438930022241277	MIR371B,MIR372
chr19	3688176	3688176	cg08145067	0.0074997125731316	0.440147877691955	PIP5K1C
chr19	21933746	21933746	cg22022973	0.00749831398615	0.440147877691955	RP11-420K14.6,ZNF100
chr19	51132638	51132638	cg13674662	0.0075082222444268	0.440460476565898	SYT3
chr19	13135663	13135663	cg24277817	0.0075278421020076	0.441096321261604	NFIX
chr19	4724680	4724680	cg15404665	0.007539445129313	0.441441075372269	DPP9
chr19	49967137	49967137	cg20716738	0.0075469430847438	0.441628180060495	ALDH16A1,CTD-3148I10.9
chr19	57863211	57863211	cg04546041	0.007595817769631	0.442948102629887	CTC-444N24.13,ZNF304
chr19	18983753	18983753	cg25241823	0.0075934353386846	0.442948102629887	CERS1,GDF1
chr19	57631327	57631327	cg17352109	0.0076167065715055	0.443369704931007	USP29
chr19	55721180	55721180	cg19673376	0.0076190463505095	0.443459915186756	
chr19	53324279	53324279	cg20725157	0.0076222499488957	0.443459915186756	ZNF28
chr19	6520655	6520655	cg25627689	0.0076260948513042	0.443545315067424	
chr19	55986225	55986225	cg02234314	0.0076618397029215	0.444047570416846	
chr19	3752666	3752666	cg09521871	0.0076595448120063	0.444047570416846	APBA3
chr19	57630596	57630596	cg10140536	0.0076613802648399	0.444047570416846	USP29
chr19	58428106	58428106	cg10436115	0.0076943892054352	0.444591690404246	
chr19	1140977	1140977	cg17825554	0.0077272337570178	0.445233551884372	SBNO2
chr19	49965046	49965046	cg17303845	0.0077571748537063	0.44604502933921	ALDH16A1
chr19	3358040	3358040	cg25485392	0.0077600244003966	0.446116758891814	
chr19	57862554	57862554	cg14015503	0.0077711483728143	0.446356937623173	CTC-444N24.13
chr19	3006438	3006438	cg19334452	0.0077710188958709	0.446356937623173	TLE2
chr19	45150726	45150726	cg23696432	0.0077994671954132	0.447000007471261	CTB-171A8.1,PVR
chr19	46117806	46117806	cg05318454	0.0078224859554604	0.447367795067897	EML2
chr19	6040080	6040080	cg11436143	0.007830685320421	0.447560955039781	RFX2
chr19	5455482	5455482	cg27209278	0.0079306618482535	0.45013376211598	ZNRF4
chr19	58740456	58740456	cg08397273	0.0079424015199042	0.450460830828929	ZNF544
chr19	50826891	50826891	cg18532515	0.0080235761143668	0.451985426359404	KCNC3
chr19	55549842	55549842	cg20651389	0.008075585300612	0.453338753774173	CTC-550B14.6,CTC-550B14.7
chr19	46180412	46180412	cg17144108	0.0081093865203102	0.454168637157	GIPR
chr19	40719835	40719835	cg22735953	0.0081371589087633	0.454960912003832	MAP3K10
chr19	758401	758401	cg10008710	0.0081810639331507	0.455764031863944	MISP
chr19	55837382	55837382	cg02276614	0.0081903176893029	0.455919188697076	TMEM150B
chr19	50840308	50840308	cg14225784	0.0082158002597244	0.45642161410607	NAPSB,NR1H2
chr19	16636636	16636636	cg22297202	0.0082601506159154	0.45773234232967	CHERP,CTD-3222D19.2
chr19	40168558	40168558	cg02727591	0.0083120500794223	0.458589100263289	
chr19	18496260	18496260	cg14213160	0.0083136158239478	0.458589100263289	GDF15
chr19	7143109	7143109	cg17350552	0.00835967911041	0.459317788861066	INSR
chr19	58459097	58459097	cg23484087	0.0083984062042284	0.460661110681986	
chr19	49828629	49828629	cg00041047	0.0084301247720815	0.461563879955137	
chr19	23084471	23084471	cg24764091	0.0084489295766762	0.461972515786512	
chr19	54485495	54485495	cg25235766	0.0085099381138179	0.463004975176487	CACNG8
chr19	48220335	48220335	cg17821231	0.0085192215166984	0.463205007130736	CTD-2571L23.8,EHD2
chr19	2817364	2817364	cg01013317	0.0085266741821592	0.4633609169296	
chr19	55945010	55945010	cg01603559	0.008533157161979	0.463393202303261	SHISA7
chr19	942271	942271	cg13332143	0.0085823560593906	0.464790990197717	ARID3A
chr19	54057416	54057416	cg03113572	0.0086673134308914	0.467065429623112	ZNF331
chr19	13409671	13409671	cg22569496	0.0086988953291014	0.467763487743267	CACNA1A
chr19	35263702	35263702	cg16644497	0.0087389901199984	0.468512673919313	ZNF599
chr19	49842829	49842829	cg20644754	0.0089305006336739	0.472889708186785	CD37,CTC-301O7.4
chr19	1465208	1465208	cg04624885	0.0090131216635696	0.474467672605886	APC2,C19orf25
